,ID,Bill,Treatment,Position,Tseen,Question,Response,Var,Q1,Q3a,Q5a,Q5b,Q5c,Q5d,Q5e,Q5f,Q5g,Q5h,Q5i,Q5j,Q5k,Q5l,Q5m,Q5n,Q5o,Q5p,Q5q,Q5r,Q6a,Q6b,Q6c,Q6d,Q6e,Q6f,Q6g,Q6h,Q6i,Q6j,Q6k,Q6l,Q6m,Q6n,Q6o,Q6p,Q6q,Q6r,Q7a,Q7b,Q7c,Q7d,Q7e,Q7f,Q8a,Q8b,Q8c,Q8d,Q8e,Q8f,Q9a,Q9b,Q9c,Q9d,Q10a,Q10b,Q10c,Q11a,Q11b,Q11c,Q11d,Q11e,Q11f,Q11g,Q12a,Q12b,Q12c,Q12d,Q13a,Q13b,Q13c,Q13d,Q13e,Q13f,Q13g,Q13h,Q13i,Q13j,Q14a,Q14b,Q14c,Q15a,GENDER,AGE,COUNTRY,EDUC,ECSTAT,PLACE,REGION,POLINT,RELIMP,RELQUANT
66,123,2,2,1,0,Q1,66,4,1,3,4,4,4,4,5,5,4,3,4,4,4,4,4,5,5,4,5,3,4,4,4,2,3,3,3,3,4,4,4,4,3,3,4,2,2,3,3,4,4,4,4,2,4,3,4,5,3,4,2,1,1,2,4,4,3,3,3,2,4,3,3,5,2,3,4,3,5,4,3,4,4,4,4,4,4,3,4,3,4,4,1,26,1,3,3,6,66,2,1,4
67,123,3,2,2,1,Q1,32,4,1,3,4,4,4,4,5,5,4,3,4,4,4,4,4,5,5,4,5,3,4,4,4,2,3,3,3,3,4,4,4,4,3,3,4,2,2,3,3,4,4,4,4,2,4,3,4,5,3,4,2,1,1,2,4,4,3,3,3,2,4,3,3,5,2,3,4,3,5,4,3,4,4,4,4,4,4,3,4,3,4,4,1,26,1,3,3,6,66,2,1,4
68,123,1,2,3,1,Q1,74,4,1,3,4,4,4,4,5,5,4,3,4,4,4,4,4,5,5,4,5,3,4,4,4,2,3,3,3,3,4,4,4,4,3,3,4,2,2,3,3,4,4,4,4,2,4,3,4,5,3,4,2,1,1,2,4,4,3,3,3,2,4,3,3,5,2,3,4,3,5,4,3,4,4,4,4,4,4,3,4,3,4,4,1,26,1,3,3,6,66,2,1,4
69,124,3,0,1,0,Q1,14,5,1,3,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,3,3,4,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,1,3,2,4,3,2,4,4,4,3,2,2,3,2,1,2,5,4,3,3,4,3,4,4,4,5,4,3,4,3,4,4,4,3,4,2,1,2,1,3,4,4,3,4,1,62,1,3,3,2,1,2,3,7
70,124,1,1,2,0,Q1,0,5,1,3,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,3,3,4,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,1,3,2,4,3,2,4,4,4,3,2,2,3,2,1,2,5,4,3,3,4,3,4,4,4,5,4,3,4,3,4,4,4,3,4,2,1,2,1,3,4,4,3,4,1,62,1,3,3,2,1,2,3,7
71,124,2,1,3,1,Q1,50,5,1,3,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,3,3,4,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,1,3,2,4,3,2,4,4,4,3,2,2,3,2,1,2,5,4,3,3,4,3,4,4,4,5,4,3,4,3,4,4,4,3,4,2,1,2,1,3,4,4,3,4,1,62,1,3,3,2,1,2,3,7
72,130,3,1,1,0,Q1,0,5,1,3,4,5,5,5,5,5,5,2,3,5,4,5,4,5,2,5,4,4,3,3,5,4,5,2,5,4,4,4,5,4,4,2,5,4,3,5,5,5,4,5,3,2,5,4,4,5,4,4,4,5,4,5,5,5,5,4,5,5,4,5,5,5,3,4,2,2,4,4,2,5,3,5,4,4,4,3,5,4,5,4,2,24,1,3,4,4,64,2,3,7
73,130,1,2,2,0,Q1,100,5,1,3,4,5,5,5,5,5,5,2,3,5,4,5,4,5,2,5,4,4,3,3,5,4,5,2,5,4,4,4,5,4,4,2,5,4,3,5,5,5,4,5,3,2,5,4,4,5,4,4,4,5,4,5,5,5,5,4,5,5,4,5,5,5,3,4,2,2,4,4,2,5,3,5,4,4,4,3,5,4,5,4,2,24,1,3,4,4,64,2,3,7
74,130,2,0,3,0,Q1,0,5,1,3,4,5,5,5,5,5,5,2,3,5,4,5,4,5,2,5,4,4,3,3,5,4,5,2,5,4,4,4,5,4,4,2,5,4,3,5,5,5,4,5,3,2,5,4,4,5,4,4,4,5,4,5,5,5,5,4,5,5,4,5,5,5,3,4,2,2,4,4,2,5,3,5,4,4,4,3,5,4,5,4,2,24,1,3,4,4,64,2,3,7
75,131,3,2,1,0,Q1,0,6,1,3,4,2,4,4,3,4,2,3,3,4,4,3,3,3,3,1,2,2,3,2,2,2,1,2,2,2,2,2,3,3,1,1,1,3,1,1,1,1,1,5,1,2,3,1,2,4,5,4,2,1,1,2,2,3,2,1,1,2,3,3,4,5,1,3,2,3,3,3,4,1,3,1,1,4,1,3,3,4,2,2,2,29,1,5,3,2,37,2,4,7
76,131,2,1,2,0,Q1,100,6,1,3,4,2,4,4,3,4,2,3,3,4,4,3,3,3,3,1,2,2,3,2,2,2,1,2,2,2,2,2,3,3,1,1,1,3,1,1,1,1,1,5,1,2,3,1,2,4,5,4,2,1,1,2,2,3,2,1,1,2,3,3,4,5,1,3,2,3,3,3,4,1,3,1,1,4,1,3,3,4,2,2,2,29,1,5,3,2,37,2,4,7
77,131,1,2,3,1,Q1,0,6,1,3,4,2,4,4,3,4,2,3,3,4,4,3,3,3,3,1,2,2,3,2,2,2,1,2,2,2,2,2,3,3,1,1,1,3,1,1,1,1,1,5,1,2,3,1,2,4,5,4,2,1,1,2,2,3,2,1,1,2,3,3,4,5,1,3,2,3,3,3,4,1,3,1,1,4,1,3,3,4,2,2,2,29,1,5,3,2,37,2,4,7
78,132,1,2,1,0,Q1,100,1,1,3,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,2,4,4,4,5,2,1,2,3,4,4,4,3,2,2,2,5,3,3,3,5,3,4,5,4,5,4,4,3,3,4,4,4,4,5,4,3,5,3,3,5,4,4,2,2,44,1,5,2,5,68,4,2,7
79,132,2,2,2,1,Q1,100,1,1,3,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,2,4,4,4,5,2,1,2,3,4,4,4,3,2,2,2,5,3,3,3,5,3,4,5,4,5,4,4,3,3,4,4,4,4,5,4,3,5,3,3,5,4,4,2,2,44,1,5,2,5,68,4,2,7
80,132,3,1,3,0,Q1,80,1,1,3,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,2,4,4,4,5,2,1,2,3,4,4,4,3,2,2,2,5,3,3,3,5,3,4,5,4,5,4,4,3,3,4,4,4,4,5,4,3,5,3,3,5,4,4,2,2,44,1,5,2,5,68,4,2,7
81,134,2,2,1,0,Q1,100,3,1,3,4,4,4,4,4,4,3,4,3,4,3,4,4,2,4,4,4,3,4,3,4,4,3,3,3,3,3,4,4,4,3,3,4,3,3,3,4,4,4,4,4,2,4,3,3,4,4,4,3,3,3,3,5,3,2,3,2,3,3,3,3,5,4,4,4,4,3,3,2,3,2,2,2,2,2,3,5,2,4,1,2,56,1,3,4,2,73,4,2,6
82,134,1,1,2,0,Q1,1,3,1,3,4,4,4,4,4,4,3,4,3,4,3,4,4,2,4,4,4,3,4,3,4,4,3,3,3,3,3,4,4,4,3,3,4,3,3,3,4,4,4,4,4,2,4,3,3,4,4,4,3,3,3,3,5,3,2,3,2,3,3,3,3,5,4,4,4,4,3,3,2,3,2,2,2,2,2,3,5,2,4,1,2,56,1,3,4,2,73,4,2,6
83,134,3,0,3,0,Q1,100,3,1,3,4,4,4,4,4,4,3,4,3,4,3,4,4,2,4,4,4,3,4,3,4,4,3,3,3,3,3,4,4,4,3,3,4,3,3,3,4,4,4,4,4,2,4,3,3,4,4,4,3,3,3,3,5,3,2,3,2,3,3,3,3,5,4,4,4,4,3,3,2,3,2,2,2,2,2,3,5,2,4,1,2,56,1,3,4,2,73,4,2,6
84,135,2,1,1,0,Q1,50,4,1,3,5,5,4,5,5,5,3,4,3,3,3,4,4,3,3,4,5,4,4,4,4,3,3,3,4,2,3,3,3,3,2,2,2,3,3,3,4,3,4,4,3,2,4,4,4,3,3,3,2,3,2,3,3,3,3,2,2,4,2,2,4,5,3,4,3,4,4,4,4,2,3,2,2,3,2,3,3,3,4,3,1,34,1,3,3,3,3,3,4,7
85,135,3,1,2,1,Q1,0,4,1,3,5,5,4,5,5,5,3,4,3,3,3,4,4,3,3,4,5,4,4,4,4,3,3,3,4,2,3,3,3,3,2,2,2,3,3,3,4,3,4,4,3,2,4,4,4,3,3,3,2,3,2,3,3,3,3,2,2,4,2,2,4,5,3,4,3,4,4,4,4,2,3,2,2,3,2,3,3,3,4,3,1,34,1,3,3,3,3,3,4,7
86,135,1,2,3,0,Q1,0,4,1,3,5,5,4,5,5,5,3,4,3,3,3,4,4,3,3,4,5,4,4,4,4,3,3,3,4,2,3,3,3,3,2,2,2,3,3,3,4,3,4,4,3,2,4,4,4,3,3,3,2,3,2,3,3,3,3,2,2,4,2,2,4,5,3,4,3,4,4,4,4,2,3,2,2,3,2,3,3,3,4,3,1,34,1,3,3,3,3,3,4,7
87,137,3,0,1,0,Q1,80,6,1,3,5,5,5,5,5,5,5,4,3,5,5,3,3,3,4,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,2,3,1,1,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,5,3,4,4,4,4,3,3,3,3,4,3,4,3,3,4,4,4,4,2,36,1,5,2,2,49,4,2,2
88,137,2,1,2,0,Q1,76,6,1,3,5,5,5,5,5,5,5,4,3,5,5,3,3,3,4,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,2,3,1,1,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,5,3,4,4,4,4,3,3,3,3,4,3,4,3,3,4,4,4,4,2,36,1,5,2,2,49,4,2,2
89,137,1,2,3,0,Q1,0,6,1,3,5,5,5,5,5,5,5,4,3,5,5,3,3,3,4,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,2,3,1,1,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,5,3,4,4,4,4,3,3,3,3,4,3,4,3,3,4,4,4,4,2,36,1,5,2,2,49,4,2,2
90,138,1,0,1,0,Q1,17,1,1,3,3,4,3,5,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,2,2,2,3,2,2,3,3,2,4,3,2,2,3,3,2,2,2,2,2,4,1,2,4,4,4,4,2,2,2,2,2,2,4,4,3,1,1,1,2,2,3,5,1,3,3,2,2,1,3,1,1,1,1,1,1,3,3,4,4,4,2,55,1,5,3,2,39,3,3,7
91,138,2,1,2,0,Q1,16,1,1,3,3,4,3,5,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,2,2,2,3,2,2,3,3,2,4,3,2,2,3,3,2,2,2,2,2,4,1,2,4,4,4,4,2,2,2,2,2,2,4,4,3,1,1,1,2,2,3,5,1,3,3,2,2,1,3,1,1,1,1,1,1,3,3,4,4,4,2,55,1,5,3,2,39,3,3,7
92,138,3,2,3,0,Q1,60,1,1,3,3,4,3,5,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,2,2,2,3,2,2,3,3,2,4,3,2,2,3,3,2,2,2,2,2,4,1,2,4,4,4,4,2,2,2,2,2,2,4,4,3,1,1,1,2,2,3,5,1,3,3,2,2,1,3,1,1,1,1,1,1,3,3,4,4,4,2,55,1,5,3,2,39,3,3,7
93,139,1,2,1,0,Q1,88,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,4,4,4,2,2,3,2,2,2,2,4,4,4,4,4,4,4,4,4,5,2,4,4,4,4,4,4,4,4,3,1,2,1,3,4,4,4,2,1,44,1,5,3,1,67,2,3,6
94,139,3,2,2,1,Q1,86,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,4,4,4,2,2,3,2,2,2,2,4,4,4,4,4,4,4,4,4,5,2,4,4,4,4,4,4,4,4,3,1,2,1,3,4,4,4,2,1,44,1,5,3,1,67,2,3,6
95,139,2,1,3,0,Q1,13,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,4,4,4,2,2,3,2,2,2,2,4,4,4,4,4,4,4,4,4,5,2,4,4,4,4,4,4,4,4,3,1,2,1,3,4,4,4,2,1,44,1,5,3,1,67,2,3,6
96,140,2,1,1,0,Q1,69,3,1,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,3,2,2,3,2,1,3,3,2,2,1,2,1,3,4,1,2,1,2,2,2,3,4,1,2,3,3,3,4,4,4,2,2,2,2,2,1,1,1,1,1,3,1,3,5,1,4,3,4,5,3,4,2,3,3,2,5,3,3,3,2,4,3,1,53,1,3,4,1,33,4,3,6
97,140,1,1,2,1,Q1,1,3,1,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,3,2,2,3,2,1,3,3,2,2,1,2,1,3,4,1,2,1,2,2,2,3,4,1,2,3,3,3,4,4,4,2,2,2,2,2,1,1,1,1,1,3,1,3,5,1,4,3,4,5,3,4,2,3,3,2,5,3,3,3,2,4,3,1,53,1,3,4,1,33,4,3,6
98,140,3,1,3,1,Q1,52,3,1,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,3,2,2,3,2,1,3,3,2,2,1,2,1,3,4,1,2,1,2,2,2,3,4,1,2,3,3,3,4,4,4,2,2,2,2,2,1,1,1,1,1,3,1,3,5,1,4,3,4,5,3,4,2,3,3,2,5,3,3,3,2,4,3,1,53,1,3,4,1,33,4,3,6
99,141,2,0,1,0,Q1,0,4,1,3,4,4,4,5,5,5,5,4,4,5,5,5,3,1,5,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,2,2,5,5,5,4,4,3,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,5,5,1,5,1,5,5,5,3,5,5,5,3,1,48,1,3,2,4,64,4,2,6
100,141,3,0,2,0,Q1,0,4,1,3,4,4,4,5,5,5,5,4,4,5,5,5,3,1,5,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,2,2,5,5,5,4,4,3,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,5,5,1,5,1,5,5,5,3,5,5,5,3,1,48,1,3,2,4,64,4,2,6
101,141,1,2,3,0,Q1,100,4,1,3,4,4,4,5,5,5,5,4,4,5,5,5,3,1,5,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,2,2,5,5,5,4,4,3,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,5,5,1,5,1,5,5,5,3,5,5,5,3,1,48,1,3,2,4,64,4,2,6
102,143,3,1,1,0,Q1,54,6,1,3,4,4,4,4,4,5,5,5,5,3,4,3,4,3,4,4,5,3,4,3,2,2,2,2,4,3,4,3,4,4,4,3,4,3,3,3,3,3,4,4,3,2,4,3,4,4,4,2,2,2,2,3,5,4,3,3,3,3,4,4,4,5,2,2,2,2,4,3,4,3,4,2,3,4,2,3,4,2,4,2,1,43,1,5,3,2,79,2,3,6
103,143,2,1,2,1,Q1,25,6,1,3,4,4,4,4,4,5,5,5,5,3,4,3,4,3,4,4,5,3,4,3,2,2,2,2,4,3,4,3,4,4,4,3,4,3,3,3,3,3,4,4,3,2,4,3,4,4,4,2,2,2,2,3,5,4,3,3,3,3,4,4,4,5,2,2,2,2,4,3,4,3,4,2,3,4,2,3,4,2,4,2,1,43,1,5,3,2,79,2,3,6
104,143,1,2,3,0,Q1,85,6,1,3,4,4,4,4,4,5,5,5,5,3,4,3,4,3,4,4,5,3,4,3,2,2,2,2,4,3,4,3,4,4,4,3,4,3,3,3,3,3,4,4,3,2,4,3,4,4,4,2,2,2,2,3,5,4,3,3,3,3,4,4,4,5,2,2,2,2,4,3,4,3,4,2,3,4,2,3,4,2,4,2,1,43,1,5,3,2,79,2,3,6
105,144,1,1,1,0,Q1,22,1,1,3,3,2,4,4,4,3,2,4,2,2,3,3,2,2,1,3,2,3,4,3,4,3,3,3,2,2,3,2,2,2,2,1,1,4,2,4,1,2,1,3,2,2,3,4,2,5,2,5,2,2,1,1,4,3,3,1,1,1,2,1,2,5,2,1,4,1,2,1,1,1,4,1,1,4,1,3,3,3,4,2,2,37,1,5,3,2,39,2,4,6
106,144,2,1,2,1,Q1,54,1,1,3,3,2,4,4,4,3,2,4,2,2,3,3,2,2,1,3,2,3,4,3,4,3,3,3,2,2,3,2,2,2,2,1,1,4,2,4,1,2,1,3,2,2,3,4,2,5,2,5,2,2,1,1,4,3,3,1,1,1,2,1,2,5,2,1,4,1,2,1,1,1,4,1,1,4,1,3,3,3,4,2,2,37,1,5,3,2,39,2,4,6
107,144,3,0,3,0,Q1,59,1,1,3,3,2,4,4,4,3,2,4,2,2,3,3,2,2,1,3,2,3,4,3,4,3,3,3,2,2,3,2,2,2,2,1,1,4,2,4,1,2,1,3,2,2,3,4,2,5,2,5,2,2,1,1,4,3,3,1,1,1,2,1,2,5,2,1,4,1,2,1,1,1,4,1,1,4,1,3,3,3,4,2,2,37,1,5,3,2,39,2,4,6
108,147,2,2,1,0,Q1,10,4,1,3,5,4,4,4,4,4,4,3,4,5,5,5,4,4,4,4,4,3,2,1,1,2,2,1,2,3,3,2,3,3,3,5,2,4,2,1,2,3,4,4,3,2,3,3,3,4,3,5,3,2,2,3,3,2,1,2,2,2,2,3,3,5,3,3,4,4,3,2,3,2,2,2,2,2,2,3,4,3,2,3,1,35,1,3,3,3,8,4,1,7
109,147,3,0,2,0,Q1,100,4,1,3,5,4,4,4,4,4,4,3,4,5,5,5,4,4,4,4,4,3,2,1,1,2,2,1,2,3,3,2,3,3,3,5,2,4,2,1,2,3,4,4,3,2,3,3,3,4,3,5,3,2,2,3,3,2,1,2,2,2,2,3,3,5,3,3,4,4,3,2,3,2,2,2,2,2,2,3,4,3,2,3,1,35,1,3,3,3,8,4,1,7
110,147,1,1,3,0,Q1,100,4,1,3,5,4,4,4,4,4,4,3,4,5,5,5,4,4,4,4,4,3,2,1,1,2,2,1,2,3,3,2,3,3,3,5,2,4,2,1,2,3,4,4,3,2,3,3,3,4,3,5,3,2,2,3,3,2,1,2,2,2,2,3,3,5,3,3,4,4,3,2,3,2,2,2,2,2,2,3,4,3,2,3,1,35,1,3,3,3,8,4,1,7
111,150,1,0,1,0,Q1,40,1,1,3,1,1,1,3,4,1,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,5,5,4,4,4,4,2,1,1,1,1,1,1,1,1,5,3,4,4,4,3,4,3,1,1,1,4,4,4,3,2,4,4,3,1,36,1,5,4,1,67,4,3,6
112,150,2,0,2,0,Q1,100,1,1,3,1,1,1,3,4,1,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,5,5,4,4,4,4,2,1,1,1,1,1,1,1,1,5,3,4,4,4,3,4,3,1,1,1,4,4,4,3,2,4,4,3,1,36,1,5,4,1,67,4,3,6
113,150,3,0,3,0,Q1,100,1,1,3,1,1,1,3,4,1,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,5,5,4,4,4,4,2,1,1,1,1,1,1,1,1,5,3,4,4,4,3,4,3,1,1,1,4,4,4,3,2,4,4,3,1,36,1,5,4,1,67,4,3,6
114,151,1,2,1,0,Q1,81,2,1,3,3,4,3,4,4,4,3,4,3,4,4,3,4,3,4,4,3,3,1,1,2,1,1,1,2,1,1,3,2,1,1,1,1,4,1,2,3,3,3,3,3,2,2,2,3,5,4,4,4,3,3,4,1,1,1,1,1,3,2,5,4,5,3,4,4,4,4,4,2,1,1,1,1,2,1,3,2,1,4,3,2,41,1,5,3,4,75,4,3,6
115,151,3,1,2,0,Q1,100,2,1,3,3,4,3,4,4,4,3,4,3,4,4,3,4,3,4,4,3,3,1,1,2,1,1,1,2,1,1,3,2,1,1,1,1,4,1,2,3,3,3,3,3,2,2,2,3,5,4,4,4,3,3,4,1,1,1,1,1,3,2,5,4,5,3,4,4,4,4,4,2,1,1,1,1,2,1,3,2,1,4,3,2,41,1,5,3,4,75,4,3,6
116,151,2,2,3,1,Q1,100,2,1,3,3,4,3,4,4,4,3,4,3,4,4,3,4,3,4,4,3,3,1,1,2,1,1,1,2,1,1,3,2,1,1,1,1,4,1,2,3,3,3,3,3,2,2,2,3,5,4,4,4,3,3,4,1,1,1,1,1,3,2,5,4,5,3,4,4,4,4,4,2,1,1,1,1,2,1,3,2,1,4,3,2,41,1,5,3,4,75,4,3,6
117,152,2,0,1,0,Q1,39,3,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,5,1,27,1,3,3,2,16,1,1,7
118,152,1,0,2,0,Q1,29,3,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,5,1,27,1,3,3,2,16,1,1,7
119,152,3,1,3,0,Q1,0,3,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,5,1,27,1,3,3,2,16,1,1,7
120,154,3,2,1,0,Q1,75,5,1,3,4,4,4,4,3,4,2,4,4,3,4,3,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,4,3,3,4,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,2,31,1,5,4,1,67,2,2,4
121,154,1,0,2,0,Q1,37,5,1,3,4,4,4,4,3,4,2,4,4,3,4,3,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,4,3,3,4,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,2,31,1,5,4,1,67,2,2,4
122,154,2,1,3,0,Q1,9,5,1,3,4,4,4,4,3,4,2,4,4,3,4,3,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,4,3,3,4,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,2,31,1,5,4,1,67,2,2,4
123,155,3,2,1,0,Q1,28,6,1,3,3,3,4,4,4,4,3,3,3,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,5,3,4,2,1,1,2,5,5,5,2,1,4,2,3,4,5,2,2,2,2,3,2,3,2,3,1,1,2,1,3,3,1,4,1,2,40,1,5,4,4,79,4,3,6
124,155,2,2,2,1,Q1,0,6,1,3,3,3,4,4,4,4,3,3,3,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,5,3,4,2,1,1,2,5,5,5,2,1,4,2,3,4,5,2,2,2,2,3,2,3,2,3,1,1,2,1,3,3,1,4,1,2,40,1,5,4,4,79,4,3,6
125,155,1,2,3,1,Q1,100,6,1,3,3,3,4,4,4,4,3,3,3,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,5,3,4,2,1,1,2,5,5,5,2,1,4,2,3,4,5,2,2,2,2,3,2,3,2,3,1,1,2,1,3,3,1,4,1,2,40,1,5,4,4,79,4,3,6
126,156,1,1,1,0,Q1,10,1,1,3,4,3,3,4,4,4,3,3,3,4,3,3,4,3,3,4,4,3,1,3,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,3,2,2,1,2,1,2,2,4,4,4,4,4,4,4,1,1,1,4,4,3,5,5,5,5,4,4,4,4,3,4,2,1,1,1,5,5,5,3,1,3,5,4,1,30,1,2,3,4,27,5,3,7
127,156,2,2,2,0,Q1,70,1,1,3,4,3,3,4,4,4,3,3,3,4,3,3,4,3,3,4,4,3,1,3,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,3,2,2,1,2,1,2,2,4,4,4,4,4,4,4,1,1,1,4,4,3,5,5,5,5,4,4,4,4,3,4,2,1,1,1,5,5,5,3,1,3,5,4,1,30,1,2,3,4,27,5,3,7
128,156,3,1,3,1,Q1,51,1,1,3,4,3,3,4,4,4,3,3,3,4,3,3,4,3,3,4,4,3,1,3,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,3,2,2,1,2,1,2,2,4,4,4,4,4,4,4,1,1,1,4,4,3,5,5,5,5,4,4,4,4,3,4,2,1,1,1,5,5,5,3,1,3,5,4,1,30,1,2,3,4,27,5,3,7
129,157,1,0,1,0,Q1,27,2,1,3,4,3,2,4,4,4,2,2,2,2,1,2,4,1,4,2,2,2,2,4,2,2,2,3,2,2,2,4,4,4,4,4,3,2,2,2,1,1,2,2,1,2,2,2,2,5,5,4,3,3,3,2,4,4,2,2,1,4,2,2,4,5,2,3,4,3,2,3,1,1,1,1,1,1,1,3,2,4,5,3,2,32,1,5,3,2,8,4,3,5
130,157,3,0,2,0,Q1,4,2,1,3,4,3,2,4,4,4,2,2,2,2,1,2,4,1,4,2,2,2,2,4,2,2,2,3,2,2,2,4,4,4,4,4,3,2,2,2,1,1,2,2,1,2,2,2,2,5,5,4,3,3,3,2,4,4,2,2,1,4,2,2,4,5,2,3,4,3,2,3,1,1,1,1,1,1,1,3,2,4,5,3,2,32,1,5,3,2,8,4,3,5
131,157,2,0,3,0,Q1,100,2,1,3,4,3,2,4,4,4,2,2,2,2,1,2,4,1,4,2,2,2,2,4,2,2,2,3,2,2,2,4,4,4,4,4,3,2,2,2,1,1,2,2,1,2,2,2,2,5,5,4,3,3,3,2,4,4,2,2,1,4,2,2,4,5,2,3,4,3,2,3,1,1,1,1,1,1,1,3,2,4,5,3,2,32,1,5,3,2,8,4,3,5
